Equipment ID;Date of Inspection;Pos;Component/Function;Inspection Type;Fieldworker Name;Notes
HCK_EQ002;04/21/2025;F;Low-level limiter;O;Charlie;Feedwater pump maintenance completed
HCK_EQ002;04/21/2025;G;Steam pressure and temperature;O;Charlie;Safety valve adjusted
HCK_EQ002;04/21/2025;H;Pressure limiter;O;Diana;Calibration performed successfully
HCK_EQ002;04/21/2025;I;Temperature limiter;O;Charlie;Minor corrosion detected on lower flange
HCK_EQ002;04/21/2025;J;Water quality devices;O;Alice;Routine check with no anomalies
HCK_EQ002;04/21/2025;K;Safety system;O;Alice;Calibration performed successfully
HCK_EQ002;04/21/2025;L;Pressure parts and accessories (tubes, manholes, flanges, gaskets, etc.);O;Charlie;Routine check with no anomalies
HCK_EQ002;04/21/2025;M;Steam pressure and temperature regulators;O;Bob;Water quality within acceptable range
HCK_EQ002;04/21/2025;N;Feedwater system;O;Alice;Pressure valve replaced
HCK_EQ002;04/21/2025;P;Combustion system;O;Diana;Calibration performed successfully
HCK_EQ003;04/21/2025;A;Safety devices against overpressure (safety valves);O;Diana;Feedwater pump maintenance completed
HCK_EQ003;04/21/2025;D;Valves;O;Bob;Safety valve adjusted
HCK_EQ003;04/21/2025;E;Feedwater regulation;O;Bob;Calibration performed successfully
HCK_EQ003;04/21/2025;F;Low-level limiter;O;Diana;Feedwater pump maintenance completed
HCK_EQ003;04/21/2025;G;Steam pressure and temperature;O;Bob;Leak detected and sealed
HCK_EQ003;04/21/2025;H;Pressure limiter;O;Diana;Minor corrosion detected on lower flange
HCK_EQ003;04/21/2025;I;Temperature limiter;O;Charlie;Routine check with no anomalies
HCK_EQ003;04/21/2025;J;Water quality devices;O;Alice;Minor corrosion detected on lower flange
HCK_EQ003;04/21/2025;K;Safety system;O;Bob;Feedwater pump maintenance completed
HCK_EQ003;04/21/2025;L;Pressure parts and accessories (tubes, manholes, flanges, gaskets, etc.);O;Bob;Minor corrosion detected on lower flange
HCK_EQ003;04/21/2025;M;Steam pressure and temperature regulators;O;Bob;Leak detected and sealed
HCK_EQ003;04/21/2025;N;Feedwater system;O;Bob;Safety valve adjusted
HCK_EQ003;04/21/2025;P;Combustion system;O;Alice;No issues found during inspection
HCK_EQ004;04/22/2025;A;Safety devices against overpressure (safety valves);O;Diana;Routine check with no anomalies
HCK_EQ004;04/22/2025;D;Valves;O;Alice;Pressure valve replaced
HCK_EQ004;04/22/2025;E;Feedwater regulation;O;Alice;Leak detected and sealed
HCK_EQ004;04/22/2025;F;Low-level limiter;O;Charlie;Leak detected and sealed
HCK_EQ004;04/22/2025;G;Steam pressure and temperature;O;Alice;Temperature sensor replaced
HCK_EQ004;04/22/2025;H;Pressure limiter;O;Diana;Temperature sensor replaced
HCK_EQ004;04/22/2025;I;Temperature limiter;O;Bob;Safety valve adjusted
HCK_EQ004;04/22/2025;J;Water quality devices;O;Alice;Routine check with no anomalies
HCK_EQ004;04/22/2025;K;Safety system;O;Bob;Temperature sensor replaced
HCK_EQ004;04/22/2025;L;Pressure parts and accessories (tubes, manholes, flanges, gaskets, etc.);O;Charlie;Routine check with no anomalies
HCK_EQ004;04/22/2025;M;Steam pressure and temperature regulators;O;Alice;Pressure valve replaced
HCK_EQ004;04/22/2025;N;Feedwater system;O;Charlie;Feedwater pump maintenance completed
HCK_EQ004;04/22/2025;P;Combustion system;O;Bob;Temperature sensor replaced
HCK_EQ001;04/23/2025;A;Safety devices against overpressure (safety valves);O;Bob;Water quality within acceptable range
HCK_EQ001;04/23/2025;D;Valves;O;Charlie;Calibration performed successfully
HCK_EQ001;04/23/2025;E;Feedwater regulation;O;Bob;No issues found during inspection
HCK_EQ001;04/23/2025;F;Low-level limiter;O;Bob;Feedwater pump maintenance completed
HCK_EQ001;04/23/2025;G;Steam pressure and temperature;O;Charlie;Minor corrosion detected on lower flange
HCK_EQ001;04/23/2025;H;Pressure limiter;O;Bob;Minor corrosion detected on lower flange
HCK_EQ001;04/23/2025;I;Temperature limiter;O;Charlie;Water quality within acceptable range
HCK_EQ001;04/23/2025;J;Water quality devices;O;Alice;Minor corrosion detected on lower flange
HCK_EQ001;04/23/2025;K;Safety system;O;Alice;Water quality within acceptable range
HCK_EQ001;04/23/2025;L;Pressure parts and accessories (tubes, manholes, flanges, gaskets, etc.);O;Alice;Water quality within acceptable range
HCK_EQ001;04/23/2025;M;Steam pressure and temperature regulators;O;Diana;Minor corrosion detected on lower flange
HCK_EQ001;04/23/2025;N;Feedwater system;O;Charlie;Minor corrosion detected on lower flange
HCK_EQ001;04/23/2025;P;Combustion system;O;Charlie;Minor corrosion detected on lower flange
HCK_EQ002;04/24/2025;A;Safety devices against overpressure (safety valves);O;Bob;Pressure valve replaced
HCK_EQ002;04/24/2025;D;Valves;O;Alice;Safety valve adjusted
HCK_EQ002;04/24/2025;E;Feedwater regulation;O;Diana;Pressure valve replaced
HCK_EQ002;04/24/2025;F;Low-level limiter;O;Bob;Water quality within acceptable range
HCK_EQ002;04/24/2025;G;Steam pressure and temperature;O;Charlie;Calibration performed successfully
HCK_EQ002;04/24/2025;H;Pressure limiter;O;Diana;Temperature sensor replaced
HCK_EQ002;04/24/2025;I;Temperature limiter;O;Alice;Leak detected and sealed
HCK_EQ002;04/24/2025;J;Water quality devices;O;Diana;No issues found during inspection
HCK_EQ002;04/24/2025;K;Safety system;O;Alice;Temperature sensor replaced
HCK_EQ002;04/24/2025;L;Pressure parts and accessories (tubes, manholes, flanges, gaskets, etc.);O;Diana;Calibration performed successfully
HCK_EQ002;04/24/2025;M;Steam pressure and temperature regulators;O;Alice;Minor corrosion detected on lower flange
HCK_EQ002;04/24/2025;N;Feedwater system;O;Diana;Safety valve adjusted
HCK_EQ002;04/24/2025;P;Combustion system;O;Diana;Water quality within acceptable range
HCK_EQ003;04/24/2025;A;Safety devices against overpressure (safety valves);O;Charlie;Calibration performed successfully
HCK_EQ003;04/24/2025;D;Valves;O;Alice;Feedwater pump maintenance completed
HCK_EQ003;04/24/2025;E;Feedwater regulation;O;Diana;Temperature sensor replaced
HCK_EQ003;04/24/2025;F;Low-level limiter;O;Alice;Calibration performed successfully
HCK_EQ003;04/24/2025;G;Steam pressure and temperature;O;Alice;No issues found during inspection
HCK_EQ003;04/24/2025;H;Pressure limiter;O;Diana;Minor corrosion detected on lower flange
HCK_EQ003;04/24/2025;I;Temperature limiter;O;Alice;No issues found during inspection
HCK_EQ003;04/24/2025;J;Water quality devices;O;Alice;Feedwater pump maintenance completed
HCK_EQ003;04/24/2025;K;Safety system;O;Bob;No issues found during inspection
HCK_EQ003;04/24/2025;L;Pressure parts and accessories (tubes, manholes, flanges, gaskets, etc.);O;Diana;Feedwater pump maintenance completed
HCK_EQ003;04/24/2025;M;Steam pressure and temperature regulators;O;Alice;Calibration performed successfully
HCK_EQ003;04/24/2025;N;Feedwater system;O;Alice;Temperature sensor replaced
HCK_EQ003;04/24/2025;P;Combustion system;O;Charlie;Routine check with no anomalies
HCK_EQ004;04/25/2025;A;Safety devices against overpressure (safety valves);O;Charlie;Minor corrosion detected on lower flange
HCK_EQ004;04/25/2025;B;Boiler level indicators;T;Charlie;Routine check with no anomalies
HCK_EQ004;04/25/2025;C;Discharge devices, continuous and intermittent blowdown;T;Diana;Routine check with no anomalies
HCK_EQ004;04/25/2025;D;Valves;O;Alice;Pressure valve replaced
HCK_EQ004;04/25/2025;E;Feedwater regulation;O;Bob;Leak detected and sealed
HCK_EQ004;04/25/2025;F;Low-level limiter;O;Diana;Water quality within acceptable range
HCK_EQ004;04/25/2025;F;Low-level limiter;T;Bob;Calibration performed successfully
HCK_EQ004;04/25/2025;G;Steam pressure and temperature;O;Alice;Routine check with no anomalies
HCK_EQ004;04/25/2025;H;Pressure limiter;O;Alice;Safety valve adjusted
HCK_EQ004;04/25/2025;H;Pressure limiter;T;Charlie;Water quality within acceptable range
HCK_EQ004;04/25/2025;I;Temperature limiter;O;Charlie;Minor corrosion detected on lower flange
HCK_EQ004;04/25/2025;I;Temperature limiter;T;Diana;Minor corrosion detected on lower flange
HCK_EQ004;04/25/2025;J;Water quality devices;O;Bob;Routine check with no anomalies
HCK_EQ004;04/25/2025;K;Safety system;O;Alice;Safety valve adjusted
HCK_EQ004;04/25/2025;L;Pressure parts and accessories (tubes, manholes, flanges, gaskets, etc.);O;Alice;Calibration performed successfully
HCK_EQ004;04/25/2025;M;Steam pressure and temperature regulators;O;Bob;Safety valve adjusted
HCK_EQ004;04/25/2025;N;Feedwater system;O;Alice;Leak detected and sealed
HCK_EQ004;04/25/2025;N;Feedwater system;T;Charlie;Routine check with no anomalies
HCK_EQ004;04/25/2025;O;Feedwater and boiler water quality;T;Alice;Calibration performed successfully
HCK_EQ004;04/25/2025;P;Combustion system;O;Bob;Water quality within acceptable range
HCK_EQ001;04/26/2025;A;Safety devices against overpressure (safety valves);O;Diana;Temperature sensor replaced
HCK_EQ001;04/26/2025;D;Valves;O;Diana;Leak detected and sealed
HCK_EQ001;04/26/2025;E;Feedwater regulation;O;Alice;Leak detected and sealed
HCK_EQ001;04/26/2025;F;Low-level limiter;O;Alice;Feedwater pump maintenance completed
HCK_EQ001;04/26/2025;G;Steam pressure and temperature;O;Diana;Minor corrosion detected on lower flange
HCK_EQ001;04/26/2025;H;Pressure limiter;O;Bob;Calibration performed successfully
HCK_EQ001;04/26/2025;I;Temperature limiter;O;Charlie;Temperature sensor replaced
HCK_EQ001;04/26/2025;J;Water quality devices;O;Diana;Routine check with no anomalies
HCK_EQ001;04/26/2025;K;Safety system;O;Alice;Temperature sensor replaced
HCK_EQ001;04/26/2025;L;Pressure parts and accessories (tubes, manholes, flanges, gaskets, etc.);O;Diana;Temperature sensor replaced
HCK_EQ001;04/26/2025;M;Steam pressure and temperature regulators;O;Charlie;Minor corrosion detected on lower flange
HCK_EQ001;04/26/2025;N;Feedwater system;O;Alice;Safety valve adjusted
HCK_EQ001;04/26/2025;P;Combustion system;O;Charlie;No issues found during inspection
HCK_EQ002;04/27/2025;A;Safety devices against overpressure (safety valves);O;Bob;Pressure valve replaced
HCK_EQ002;04/27/2025;D;Valves;O;Alice;Feedwater pump maintenance completed
HCK_EQ002;04/27/2025;E;Feedwater regulation;O;Diana;Minor corrosion detected on lower flange
HCK_EQ002;04/27/2025;F;Low-level limiter;O;Bob;Temperature sensor replaced
HCK_EQ002;04/27/2025;G;Steam pressure and temperature;O;Alice;Water quality within acceptable range
HCK_EQ002;04/27/2025;H;Pressure limiter;O;Diana;Leak detected and sealed
HCK_EQ002;04/27/2025;I;Temperature limiter;O;Charlie;Safety valve adjusted
HCK_EQ002;04/27/2025;J;Water quality devices;O;Bob;Leak detected and sealed
HCK_EQ002;04/27/2025;K;Safety system;O;Alice;No issues found during inspection
HCK_EQ002;04/27/2025;L;Pressure parts and accessories (tubes, manholes, flanges, gaskets, etc.);O;Bob;Calibration performed successfully
HCK_EQ002;04/27/2025;M;Steam pressure and temperature regulators;O;Charlie;Safety valve adjusted
HCK_EQ002;04/27/2025;N;Feedwater system;O;Charlie;Calibration performed successfully
HCK_EQ002;04/27/2025;P;Combustion system;O;Diana;Leak detected and sealed
HCK_EQ003;04/27/2025;A;Safety devices against overpressure (safety valves);O;Diana;Pressure valve replaced
HCK_EQ003;04/27/2025;D;Valves;O;Bob;Calibration performed successfully
HCK_EQ003;04/27/2025;E;Feedwater regulation;O;Diana;No issues found during inspection
HCK_EQ003;04/27/2025;F;Low-level limiter;O;Alice;Safety valve adjusted
HCK_EQ003;04/27/2025;G;Steam pressure and temperature;O;Bob;Safety valve adjusted
HCK_EQ003;04/27/2025;H;Pressure limiter;O;Diana;Routine check with no anomalies
HCK_EQ003;04/27/2025;I;Temperature limiter;O;Charlie;Calibration performed successfully
HCK_EQ003;04/27/2025;J;Water quality devices;O;Bob;Pressure valve replaced
HCK_EQ003;04/27/2025;K;Safety system;O;Charlie;Calibration performed successfully
HCK_EQ003;04/27/2025;L;Pressure parts and accessories (tubes, manholes, flanges, gaskets, etc.);O;Charlie;Water quality within acceptable range
HCK_EQ003;04/27/2025;M;Steam pressure and temperature regulators;O;Bob;Calibration performed successfully
HCK_EQ003;04/27/2025;N;Feedwater system;O;Charlie;Water quality within acceptable range
HCK_EQ003;04/27/2025;P;Combustion system;O;Diana;Water quality within acceptable range
HCK_EQ004;04/28/2025;A;Safety devices against overpressure (safety valves);O;Bob;Water quality within acceptable range
HCK_EQ004;04/28/2025;D;Valves;O;Charlie;Feedwater pump maintenance completed
HCK_EQ004;04/28/2025;E;Feedwater regulation;O;Diana;Leak detected and sealed
HCK_EQ004;04/28/2025;F;Low-level limiter;O;Bob;Minor corrosion detected on lower flange
HCK_EQ004;04/28/2025;G;Steam pressure and temperature;O;Bob;Minor corrosion detected on lower flange
HCK_EQ004;04/28/2025;H;Pressure limiter;O;Diana;Water quality within acceptable range
HCK_EQ004;04/28/2025;I;Temperature limiter;O;Alice;Temperature sensor replaced
HCK_EQ004;04/28/2025;J;Water quality devices;O;Diana;No issues found during inspection
HCK_EQ004;04/28/2025;K;Safety system;O;Diana;Routine check with no anomalies
HCK_EQ004;04/28/2025;L;Pressure parts and accessories (tubes, manholes, flanges, gaskets, etc.);O;Diana;Routine check with no anomalies
HCK_EQ004;04/28/2025;M;Steam pressure and temperature regulators;O;Alice;Water quality within acceptable range
HCK_EQ004;04/28/2025;N;Feedwater system;O;Alice;Safety valve adjusted
HCK_EQ004;04/28/2025;P;Combustion system;O;Bob;Pressure valve replaced
HCK_EQ001;04/29/2025;A;Safety devices against overpressure (safety valves);O;Diana;Feedwater pump maintenance completed
HCK_EQ001;04/29/2025;D;Valves;O;Bob;No issues found during inspection
HCK_EQ001;04/29/2025;E;Feedwater regulation;O;Charlie;Calibration performed successfully
HCK_EQ001;04/29/2025;F;Low-level limiter;O;Diana;Minor corrosion detected on lower flange
HCK_EQ001;04/29/2025;G;Steam pressure and temperature;O;Charlie;Calibration performed successfully
HCK_EQ001;04/29/2025;H;Pressure limiter;O;Bob;Feedwater pump maintenance completed
HCK_EQ001;04/29/2025;I;Temperature limiter;O;Alice;Temperature sensor replaced
HCK_EQ001;04/29/2025;J;Water quality devices;O;Alice;Routine check with no anomalies
HCK_EQ001;04/29/2025;K;Safety system;O;Bob;No issues found during inspection
HCK_EQ001;04/29/2025;L;Pressure parts and accessories (tubes, manholes, flanges, gaskets, etc.);O;Diana;Water quality within acceptable range
HCK_EQ001;04/29/2025;M;Steam pressure and temperature regulators;O;Bob;Water quality within acceptable range
HCK_EQ001;04/29/2025;N;Feedwater system;O;Bob;Minor corrosion detected on lower flange
HCK_EQ001;04/29/2025;P;Combustion system;O;Charlie;Leak detected and sealed
HCK_EQ002;04/30/2025;A;Safety devices against overpressure (safety valves);O;Bob;Calibration performed successfully
HCK_EQ002;04/30/2025;D;Valves;O;Charlie;Calibration performed successfully
HCK_EQ002;04/30/2025;E;Feedwater regulation;O;Bob;Safety valve adjusted
HCK_EQ002;04/30/2025;F;Low-level limiter;O;Alice;Routine check with no anomalies
HCK_EQ002;04/30/2025;G;Steam pressure and temperature;O;Charlie;Pressure valve replaced
HCK_EQ002;04/30/2025;H;Pressure limiter;O;Alice;Temperature sensor replaced
HCK_EQ002;04/30/2025;I;Temperature limiter;O;Diana;Calibration performed successfully
HCK_EQ002;04/30/2025;J;Water quality devices;O;Charlie;Routine check with no anomalies
HCK_EQ002;04/30/2025;K;Safety system;O;Charlie;Routine check with no anomalies
HCK_EQ002;04/30/2025;L;Pressure parts and accessories (tubes, manholes, flanges, gaskets, etc.);O;Bob;Water quality within acceptable range
HCK_EQ002;04/30/2025;M;Steam pressure and temperature regulators;O;Charlie;Minor corrosion detected on lower flange
HCK_EQ002;04/30/2025;N;Feedwater system;O;Charlie;Safety valve adjusted
HCK_EQ002;04/30/2025;P;Combustion system;O;Alice;No issues found during inspection
HCK_EQ003;04/30/2025;A;Safety devices against overpressure (safety valves);O;Charlie;Calibration performed successfully
HCK_EQ003;04/30/2025;D;Valves;O;Alice;Safety valve adjusted
HCK_EQ003;04/30/2025;E;Feedwater regulation;O;Diana;Feedwater pump maintenance completed
HCK_EQ003;04/30/2025;F;Low-level limiter;O;Charlie;Safety valve adjusted
HCK_EQ003;04/30/2025;G;Steam pressure and temperature;O;Diana;Safety valve adjusted
HCK_EQ003;04/30/2025;H;Pressure limiter;O;Diana;Temperature sensor replaced
HCK_EQ003;04/30/2025;I;Temperature limiter;O;Bob;Safety valve adjusted
HCK_EQ003;04/30/2025;J;Water quality devices;O;Bob;Water quality within acceptable range
HCK_EQ003;04/30/2025;K;Safety system;O;Bob;Safety valve adjusted
HCK_EQ003;04/30/2025;L;Pressure parts and accessories (tubes, manholes, flanges, gaskets, etc.);O;Alice;Feedwater pump maintenance completed
HCK_EQ003;04/30/2025;M;Steam pressure and temperature regulators;O;Alice;No issues found during inspection
HCK_EQ003;04/30/2025;N;Feedwater system;O;Diana;No issues found during inspection
HCK_EQ003;04/30/2025;P;Combustion system;O;Diana;Safety valve adjusted
HCK_EQ004;05/01/2025;A;Safety devices against overpressure (safety valves);O;Diana;Safety valve adjusted
HCK_EQ004;05/01/2025;D;Valves;O;Charlie;Leak detected and sealed
HCK_EQ004;05/01/2025;E;Feedwater regulation;O;Charlie;Feedwater pump maintenance completed
HCK_EQ004;05/01/2025;F;Low-level limiter;O;Charlie;Safety valve adjusted
HCK_EQ004;05/01/2025;G;Steam pressure and temperature;O;Charlie;Temperature sensor replaced
HCK_EQ004;05/01/2025;H;Pressure limiter;O;Charlie;Water quality within acceptable range
